id,X,Y,M,V
3359,278.58685,-229.88211,136.18883,0.32113206
3360,221.9849,319.91415,30.838013,0.4666894
3361,106.26744,35.579433,72.412476,0.43463776
3362,245.20645,201.28926,142.06464,0.3825438
3363,-196.14743,209.72813,94.09103,0.53720284
3364,-276.1709,-222.06573,93.1624,0.40819398
3365,375.5738,340.67642,105.576454,0.4540369
3366,-177.25017,159.6701,132.16597,0.5876791
3367,-102.678986,-415.19348,124.14971,0.47049677
3368,-67.41104,173.20348,114.02705,0.40893066
3369,-180.48123,189.05937,107.01973,0.55017036
3370,-301.71826,327.43085,138.2843,0.30525714
3371,-248.15536,-90.49549,138.9597,0.40287605
3372,-231.0316,-366.13962,87.04898,0.5398252
3373,-139.58809,248.756,56.664284,0.6559954
3374,-85.145584,377.00214,91.10933,0.59347403
3375,181.93013,-171.41177,130.39996,0.67407894
3376,-211.11156,384.72012,43.36662,0.3939538
3377,-263.13516,-127.841095,78.96063,0.24020648
3378,392.6884,150.65784,109.530075,0.22005817
3379,-95.95016,-230.59683,92.66405,0.44045037
3380,400.5015,-14.652701,74.718445,0.54328954
3381,-323.00626,-105.42152,129.25783,0.20250347
3382,301.28656,-270.22217,36.868256,0.57621545
3383,53.212967,-275.80634,111.97406,0.6405871
3384,-225.86378,45.77622,23.375374,0.56795555
3385,403.7075,15.974312,43.319847,0.37427348
3386,395.14822,-12.432656,42.451523,0.47158006
3387,-250.51762,8.620239,140.37968,0.3959268
3388,-399.09872,180.15837,89.77784,0.4114194
3389,-282.2425,-20.652187,19.464182,0.6741601
3390,-42.439816,96.25521,51.395164,0.46647823
3391,-274.43942,35.047478,67.86166,0.706433
3392,-67.038216,6.5755253,90.54853,0.57560116
3393,-254.91461,-379.08066,122.3435,0.65445924
3394,-310.5713,343.5172,41.799946,0.5033679
3395,-247.50758,-137.83592,141.7402,0.528886
3396,-407.16324,-126.403915,111.52029,0.425403
3397,281.47327,384.2217,81.513214,0.66092193
3398,-129.64682,136.23059,86.994316,0.4389195
3399,244.3274,-337.19864,133.52986,0.58580446
3400,311.08163,257.64392,70.67986,0.4500761
3401,11.51261,-8.895846,88.60408,0.42985973
3402,284.9016,198.36855,137.48126,0.44850188
3403,-92.10894,-261.33118,140.24812,0.42526168
3404,-376.57034,-294.89188,44.53175,0.5483763
3405,193.13338,-162.37457,64.16834,0.5367259
3406,-188.80664,63.714424,26.171022,0.6818543
3407,377.53116,263.82727,39.393066,0.5267607
3408,266.14447,349.24405,30.31874,0.57475084
3409,-329.82037,-95.569336,76.25954,0.6222032
3410,186.34935,187.02664,123.535736,0.6604706
3411,-393.43512,-54.315998,129.31255,0.45173466
3412,-23.822405,252.04485,107.266525,0.24042237
3413,-15.235835,-265.9675,87.58674,0.57272005
3414,278.56,386.55438,59.082214,0.38099295
3415,294.79108,-383.65652,119.423416,0.5358418
3416,-413.11588,-16.996609,80.26678,0.5128365
3417,-1.3838615,-367.57886,100.72458,0.45185322
3418,-202.10225,63.71987,110.79351,0.3804759
3419,310.1873,231.85231,112.155815,0.5721635
3420,85.928795,-396.47882,72.9704,0.21087918
3421,-98.24771,318.79642,60.238293,0.56204975
3422,21.059458,356.32294,88.154625,0.6435969
3423,339.04712,-290.01718,52.14784,0.6508036
3424,286.21518,148.77849,52.288116,0.20510179
3425,-265.1637,-94.39705,138.23656,0.5971377
3426,270.36398,-146.37111,77.09556,0.46721414
3427,-367.54105,-234.27122,27.362062,0.45206735
3428,-135.74168,268.48294,131.40317,0.40402743
3429,265.74088,8.609636,39.51919,0.3744692
3430,380.39136,188.62016,111.673904,0.20303902
3431,220.50407,323.23285,30.052916,0.39876974
3432,-274.12164,109.10554,102.54878,0.20250347
3433,-292.7806,335.18088,55.780403,0.70189524
3434,-111.16825,387.79123,136.7185,0.48761335
3435,-431.16827,-282.06152,48.560467,0.59202975
3436,368.67343,381.70013,39.313843,0.43582654
3437,292.39517,-73.380646,135.42885,0.440876
3438,334.58008,110.87357,83.7623,0.20250347
3439,-426.4689,62.000385,88.41027,0.392204
3440,-93.977165,275.7239,95.22291,0.20250347
3441,-418.11057,127.862854,94.05653,0.5580256
3442,-98.73053,269.35117,32.867092,0.40076518
3443,195.15642,379.0579,105.07106,0.5210531
3444,-251.2463,74.09022,87.01449,0.6114866
3445,-317.03778,-179.67789,100.89741,0.6834761
3446,-297.48447,151.8757,112.40915,0.55915314
3447,-53.99196,318.12122,102.81781,0.5075751
3448,33.628147,-263.22614,97.26046,0.20250347
3449,-92.349365,-368.7341,21.746279,0.49549615
3450,-287.58026,-282.69608,33.743797,0.44913808
3451,332.5762,-89.65823,46.293766,0.68243015
3452,-410.09964,-15.656427,122.37349,0.2687311
3453,-297.47513,221.51949,45.576,0.705285
3454,-211.8235,93.487144,58.02387,0.5470448
3455,145.55328,96.14027,32.229115,0.33941045
3456,45.777554,85.30158,61.599255,0.67231584
3457,-301.06998,-106.61525,76.61927,0.5838007
3458,55.950397,171.282,21.191017,0.43648505
3459,203.51181,-377.65573,45.58121,0.44877255
3460,13.362404,-408.0142,106.968124,0.40608028
3461,406.50702,84.91403,87.42855,0.43245593
3462,103.98348,94.51391,64.50388,0.21956486
3463,204.59372,-47.402954,80.93794,0.55996555
3464,280.77377,93.80035,100.32528,0.66190267
3465,-24.64292,92.73206,129.21451,0.21845856
3466,243.0636,44.490124,54.546246,0.5062296
3467,240.69687,-376.31363,85.10122,0.48370588
3468,31.293531,290.69452,79.113464,0.20250347
3469,-232.24759,-291.7261,52.71911,0.20250347
3470,-241.13303,-64.10215,32.553387,0.20250347
3471,-50.497158,-384.46164,111.831024,0.60111696
3472,280.69226,36.575523,132.00136,0.6514418
3473,-13.1223345,159.27483,136.84294,0.67770255
3474,355.49475,-312.7519,44.40286,0.39459506
3475,-113.52015,307.11884,42.720222,0.42594457
3476,-123.01426,150.58926,111.822914,0.688711
3477,-20.349966,194.18445,41.772354,0.20250347
3478,157.2665,-31.664616,114.34411,0.56483096
3479,-358.13467,-147.89363,54.68055,0.44756263
3480,243.17102,-51.652493,115.98334,0.61111724
3481,58.50202,24.973846,116.84073,0.5387887
3482,49.38061,-173.81314,126.3832,0.20378724
3483,342.2106,-300.57852,124.12124,0.40708154
3484,-41.115734,-223.28162,84.38921,0.39364764
3485,238.05385,-231.3136,122.31084,0.46355495
3486,181.40935,269.19464,120.16882,0.39273092
3487,-274.6483,-62.493565,117.72343,0.20250347
3488,-412.28836,206.85535,89.27461,0.5371768
3489,298.26688,1.9749931,134.55644,0.6541266
3490,137.82774,-281.318,150.5672,0.3874298
3491,-379.5067,171.45433,62.526974,0.20250347
3492,314.5606,-168.15579,134.97063,0.60108495
3493,-231.68991,75.64895,74.98879,0.337707
3494,-164.0434,165.75493,126.98837,0.20250347
3495,-348.03412,379.60385,99.62133,0.44156316
3496,73.49669,118.28206,68.17206,0.34622338
3497,313.46082,-358.51233,99.598206,0.21530503
3498,248.22823,-399.99448,121.00153,0.44575185
3499,59.082127,306.4038,58.301247,0.3835727
