id,X,Y,M,V
3359,283.70682,-204.14503,158.49487,0.3134674
3360,208.73448,292.9962,34.53543,0.5786
3361,114.387985,25.786621,80.63574,0.4266608
3362,245.0388,195.087,168.13443,0.38791892
3363,-192.37802,193.3236,107.20584,0.6144935
3364,-271.93912,-228.74635,98.38844,0.4039795
3365,365.42188,309.4512,132.52347,0.50916016
3366,-162.42677,139.5696,162.03354,0.7663315
3367,-103.65393,-384.17123,135.72237,0.5988503
3368,-47.85762,176.45872,135.15457,0.4001584
3369,-180.36296,190.68575,133.1968,0.6053857
3370,-288.4261,298.49234,163.04958,0.27966306
3371,-243.95683,-74.29616,167.08698,0.397878
3372,-220.93037,-370.65518,97.133675,0.6349919
3373,-134.00092,247.32597,63.657066,0.8276577
3374,-71.32484,389.81396,104.002716,0.76002926
3375,193.29655,-169.27045,149.0104,0.90379584
3376,-213.03432,390.43704,47.68338,0.3969074
3377,-237.84882,-137.0184,83.94452,0.3024352
3378,381.13434,143.44635,126.36632,0.22400855
3379,-79.49517,-207.38159,106.45567,0.4730372
3380,384.14694,-27.671473,84.65222,0.61349696
3381,-322.60843,-96.56493,142.92744,0.25545904
3382,314.99753,-240.5322,45.713215,0.6185648
3383,61.237213,-277.0657,121.78225,0.80240685
3384,-195.45386,36.308556,25.478426,0.73198986
3385,401.4486,0.3219212,47.563717,0.3894554
3386,387.6654,-21.910896,48.110672,0.53375894
3387,-206.95674,4.771646,166.10371,0.40423512
3388,-375.26776,168.00392,104.26042,0.39850125
3389,-243.47058,-8.579497,24.963297,0.8458058
3390,-13.989814,79.29895,56.903194,0.5682195
3391,-244.04631,33.63677,78.76783,0.8814336
3392,-46.61206,-4.588852,111.01867,0.7428167
3393,-231.82162,-388.9635,138.76178,0.812502
3394,-295.19528,326.149,49.03126,0.6117454
3395,-261.48145,-145.27147,169.14574,0.59408635
3396,-401.07364,-122.553375,119.86884,0.41114092
3397,276.4213,371.36288,91.270134,0.81988466
3398,-114.4189,133.32678,100.627304,0.4163124
3399,260.10364,-344.3012,151.1137,0.78851444
3400,304.92188,246.14838,74.64168,0.51609933
3401,13.003596,2.0329874,100.66438,0.42367855
3402,297.7602,176.74011,164.55667,0.43023875
3403,-77.86382,-235.90782,159.88196,0.40281025
3404,-346.012,-299.81915,55.302586,0.68721765
3405,200.64584,-158.9632,69.96529,0.5936642
3406,-179.54681,48.740482,29.313702,0.8470727
3407,371.02316,243.38873,47.550793,0.6011264
3408,255.8833,313.8177,33.46962,0.710252
3409,-320.53558,-69.71747,83.12648,0.78749865
3410,195.35756,180.81056,144.97606,0.83036387
3411,-348.45407,-42.86883,151.47188,0.5096749
3412,0.60285616,251.86496,113.454414,0.23285827
3413,-31.319506,-279.0426,97.52208,0.7079989
3414,255.52057,360.41397,62.023396,0.3303877
3415,323.92566,-373.89313,140.21118,0.623607
3416,-375.63425,9.253015,95.84919,0.59210455
3417,-23.820723,-369.37204,113.43433,0.4749798
3418,-181.8996,51.04384,126.608795,0.39331168
3419,318.71573,216.19324,131.65878,0.68909323
3420,72.86696,-356.2914,75.38086,0.22483772
3421,-77.751114,315.56357,64.91077,0.658044
3422,61.48378,367.73267,97.562,0.8272395
3423,353.17902,-250.85529,59.398586,0.8085237
3424,293.4497,139.43236,54.3919,0.21191639
3425,-263.27646,-76.37115,169.29907,0.78384644
3426,267.88397,-137.60619,84.66381,0.57874984
3427,-330.91837,-241.99191,32.09333,0.49314862
3428,-143.8461,262.75916,154.64532,0.3998202
3429,259.9074,-1.9618917,45.089935,0.2759792
3430,372.4337,174.95467,131.58893,0.22987011
3431,210.74591,299.36322,29.592106,0.39789253
3432,-255.88046,96.100624,110.41142,0.19616571
3433,-288.22046,360.5734,63.058105,0.8393946
3434,-114.73595,389.3647,157.14879,0.60178506
3435,-396.72507,-253.8477,55.868565,0.7331024
3436,352.09607,347.32562,45.767216,0.41228822
3437,263.29196,-71.19047,168.47572,0.4461717
3438,333.70544,105.811104,91.77549,0.20430648
3439,-373.30408,58.82408,98.92505,0.3970622
3440,-65.41584,263.30768,99.916756,0.19639474
3441,-391.02853,136.00874,114.01177,0.62258875
3442,-74.182205,254.2481,33.81766,0.4057942
3443,164.04617,359.40488,118.82344,0.59060764
3444,-221.19348,60.793476,100.68432,0.7959634
3445,-307.31653,-187.58344,114.278465,0.909028
3446,-266.55624,130.88269,129.37424,0.68033063
3447,-10.364569,311.30447,117.25816,0.59386164
3448,43.426445,-246.5109,98.11849,0.20458975
3449,-98.93544,-348.77072,24.523039,0.5727608
3450,-240.5102,-312.2538,44.84933,0.49533117
3451,315.33905,-104.954636,53.53395,0.8580486
3452,-374.1882,10.966744,142.62477,0.390119
3453,-296.3806,193.63086,51.51565,0.93498266
3454,-198.56984,73.371574,64.05317,0.6059616
3455,152.17365,74.23625,29.31197,0.26384374
3456,32.44648,69.44023,71.61391,0.8377035
3457,-294.09872,-93.36149,87.244736,0.767194
3458,49.978577,162.59839,25.095612,0.44798347
3459,183.08972,-390.42932,52.796703,0.5463157
3460,-4.989659,-399.89777,125.803635,0.39995185
3461,398.9743,84.5476,105.66717,0.40687215
3462,108.3494,82.86757,67.69848,0.22200865
3463,180.8389,-54.518738,92.7391,0.61683935
3464,274.3566,90.29561,110.69754,0.8533188
3465,-22.778429,82.01083,149.43465,0.20891006
3466,233.37315,39.008793,62.283592,0.6054816
3467,224.66876,-376.79404,92.88616,0.594521
3468,37.223175,267.274,83.04332,0.1990754
3469,-186.36375,-294.43442,51.68624,0.2004813
3470,-221.6577,-59.523396,32.224804,0.20360234
3471,-68.16765,-360.8734,126.20365,0.7437382
3472,270.3747,28.48918,159.42267,0.8160248
3473,-8.078266,145.0625,164.85138,0.8123366
3474,380.43137,-273.76547,48.661377,0.40982875
3475,-93.13927,308.64056,47.267895,0.41356426
3476,-112.70968,154.42319,142.76973,0.8240191
3477,-8.725802,185.78336,44.238445,0.2012851
3478,149.36642,-34.29468,138.36024,0.61530524
3479,-362.60233,-139.79562,64.581085,0.4995361
3480,223.29079,-51.99723,140.58179,0.77195436
3481,63.492996,23.984404,135.77931,0.599208
3482,65.75599,-163.15126,140.96504,0.20950426
3483,365.82776,-234.01187,132.048,0.4046631
3484,-54.205105,-204.67496,93.283394,0.3943268
3485,240.94965,-229.31749,132.85919,0.5151294
3486,153.73729,237.2421,144.4474,0.39221752
3487,-258.06302,-36.725178,132.08426,0.19904399
3488,-374.06573,179.01799,105.291405,0.6229271
3489,306.14105,-7.152568,159.3409,0.8362276
3490,136.95657,-270.33615,161.51523,0.4004117
3491,-338.96982,150.07892,64.24403,0.20090389
3492,301.71713,-151.61467,156.98535,0.8131793
3493,-207.48254,59.530155,82.963135,0.33491763
3494,-131.5393,152.82616,153.09456,0.20238476
3495,-333.1501,353.7376,118.290924,0.44497088
3496,71.17536,113.38059,73.63201,0.27835083
3497,362.77832,-310.18457,109.12841,0.24331804
3498,243.28992,-398.392,135.69633,0.494009
3499,70.208885,283.81418,62.85052,0.37521893
